redCandlesBySizeTimesMagnitude,greenCandlesBySizeTimesMagnitude,redCandlesBySizeTimesMagnitude_pow_2,greenCandlesBySizeTimesMagnitude_pow_2,redCandlesBySizeTimesMagnitude_pow_3,greenCandlesBySizeTimesMagnitude_pow_3,redCandlesBySizeTimesMagnitude_pow_4,greenCandlesBySizeTimesMagnitude_pow_4,redCandlesBySizeTimesMagnitude_pow_5,greenCandlesBySizeTimesMagnitude_pow_5,redCandlesBySizeTimesMagnitude_pow_6,greenCandlesBySizeTimesMagnitude_pow_6,redCandlesBySizeTimesMagnitude_pow_7,greenCandlesBySizeTimesMagnitude_pow_7,redCandlesBySizeTimesMagnitude_pow_8,greenCandlesBySizeTimesMagnitude_pow_8,redCandlesBySizeTimesMagnitude_pow_9,greenCandlesBySizeTimesMagnitude_pow_9,redCandlesBySizeTimesMagnitude_pow_10,greenCandlesBySizeTimesMagnitude_pow_10,redCandlesBySizeTimesMagnitude_pow_11,greenCandlesBySizeTimesMagnitude_pow_11,redCandlesBySizeTimesMagnitude_pow_12,greenCandlesBySizeTimesMagnitude_pow_12,redCandlesBySizeTimesMagnitude_pow_13,greenCandlesBySizeTimesMagnitude_pow_13,redCandlesBySizeTimesMagnitude_pow_14,greenCandlesBySizeTimesMagnitude_pow_14,redCandlesBySizeTimesMagnitude_pow_15,greenCandlesBySizeTimesMagnitude_pow_15,redCandlesBySizeTimesMagnitude_pow_16,greenCandlesBySizeTimesMagnitude_pow_16,redCandlesBySizeTimesMagnitude_pow_17,redCandlesBySizeTimesMagnitude_pow_18
-20.350276410899188,0.0,414.1337499999999,0.0,-8427.73628358222,0.0,171506.76288906243,0.0,-3490210.0311309677,0.0,71026738.86560825,0.0,-1445413768.479884,0.0,29414569716.68508,0.0,-598594624242.206,0.0,12181566061407.229,0.0,-247898236467265.66,0.0,5044797633883305.0,0.0,-1.0266302628657546e+17,0.0,2.0892209621112197e+18,0.0,-4.251622406240806e+19,0.0,8.652169116177271e+20,0.0,-1.760740330680528e+22,3.5831552417166786e+23
-10.106394943301988,0.0,102.13921874999998,0.0,-1032.2592838878154,0.0,10432.420006860348,0.0,-105434.15680373591,0.0,1065559.2291725855,0.0,-10768962.405498581,0.0,108835387.19954006,0.0,-1099933406.8457456,0.0,11116361420.91477,0.0,-112346338852.25034,0.0,1135416470874.8745,0.0,-11474967279791.62,0.0,115970551291041.78,0.0,-1172044193139728.5,0.0,1.184514150687381e+16,0.0,-1.1971167822776595e+17,1.2098534994952886e+18
-0.0,10.112538627861948,0.0,102.26343750000001,-0.0,1034.142961936696,0.0,10457.810649316409,-0.0,105755.01415407822,0.0,1069451.665723203,-0.0,10814871.280257195,0.0,109365803.57695568,-0.0,1105965913.2391267,0.0,11184123018.729284,-0.0,113099876045.65987,0.0,1143726865318.1335,-0.0,11565982105253.086,0.0,116961440808531.89,-0.0,1182777088146667.5,0.0,1.1960878992033252e+16,-0.0,0.0
-20.13825650348113,0.0,405.54937500000005,0.0,-8167.057338576459,0.0,164470.29556289068,0.0,-3312144.999248847,0.0,66700825.571595594,0.0,-1343238334.3547454,0.0,27050478122.544613,0.0,-544749466973.60815,0.0,10970304496049.143,0.0,-220922805862729.94,0.0,4449000131932420.5,0.0,-8.959510584087648e+16,0.0,1.804289222880111e+18,0.0,-3.633523917682631e+19,0.0,7.317283666582648e+20,0.0,-1.4735733538637428e+22,2.9675198176803018e+23
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-20.087729463530717,0.0,403.5168750000001,0.0,-8105.737818969343,0.0,162825.86840976568,0.0,-3270801.9942798256,0.0,65702985.58986989,0.0,-1319823799.4755633,0.0,26512263423.394333,0.0,-532571175115.0061,0.0,10698145685784.885,0.0,-214901456297485.06,0.0,4316882315422649.5,0.0,-8.671636407811026e+16,0.0,1.7419348616621123e+18,0.0,-3.4991516244161315e+19,0.0,7.02900111831453e+20,0.0,-1.4119667286355713e+22,2.836320565633785e+23
-0.0,9.993912209440305,0.0,99.87828125,-0.0,998.1747744422877,0.0,9975.671065454102,-0.0,99695.98085840212,0.0,996352.8803329119,-0.0,9957463.215670103,0.0,99514013.20613816,-0.0,994534311.591228,0.0,9939288599.318882,-0.0,99332377685.8838,0.0,992719062147.6898,-0.0,9921147155741.926,0.0,99151073691423.19,-0.0,990907125943829.6,0.0,9903038824391442.0,-0.0,0.0
-0.0,30.20785028349419,0.0,912.5142187499999,-0.0,27565.092901559663,0.0,832682.1994209228,-0.0,25153539.213837884,0.0,759834346.671615,-0.0,22952962184.512764,0.0,693359645232.4653,-0.0,20944904355798.957,0.0,632700534982080.2,-0.0,1.9112523035025356e+16,0.0,5.773482343818799e+17,-0.0,1.744044902564754e+19,0.0,5.26838473043673e+20,-0.0,1.5914657717287964e+22,0.0,4.807475976368902e+23,-0.0,0.0
-40.10205730383417,0.0,1608.1749999999997,0.0,-64491.126004593505,0.0,2586226.830624999,0.0,-103713016.56243715,0.0,4159105333.340357,0.0,-166788680410.29733,0.0,6688569219444.627,0.0,-268225386118829.84,0.0,1.0756389804480362e+16,0.0,-4.313533603216491e+17,0.0,1.72981571738202e+19,0.0,-6.936916902352679e+20,0.0,2.78184639130083e+22,0.0,-1.1155776339441017e+24,0.0,4.473695820330211e+25,0.0,-1.7940440614680554e+27,7.194485775859535e+28
-49.63106071302526,0.0,2463.2421874999995,0.0,-122253.32255869765,0.0,6067562.074279784,0.0,-301139541.68862945,0.0,14945874876.640972,0.0,-741779623411.847,0.0,36815309525238.4,0.0,-1827182862215924.0,0.0,9.068502356843781e+16,0.0,-4.5007939104872637e+18,0.0,2.2337917582820776e+20,0.0,-1.1086545437555325e+22,0.0,5.5023700970902155e+23,0.0,-2.730884643542192e+25,0.0,1.355367015439109e+27,0.0,-6.726830263169027e+28,3.3385972119755764e+30
-38.97688417511076,0.0,1519.1974999999998,0.0,-59213.58499661782,0.0,2307961.044006249,0.0,-89957130.29289928,0.0,3506248648.151683,0.0,-136662647448.14684,0.0,5326684180650.415,0.0,-207617552346606.0,0.0,8092285290533658.0,0.0,-3.1541206648108294e+17,0.0,1.2293779582665505e+19,0.0,-4.7917322286789486e+20,0.0,1.8676679207536474e+22,0.0,-7.279587622478486e+23,0.0,2.8373564360391385e+25,0.0,-1.1059131317100258e+27,4.3105048042395685e+28
-38.327633634233145,0.0,1469.0074999999997,0.0,-56303.58126594074,0.0,2157983.0350562492,0.0,-82710383.15652643,0.0,3170093263.370393,0.0,-121502173184.81099,0.0,4656890779590.582,0.0,-178487603674786.2,0.0,6841007481899411.0,0.0,-2.6219962845528845e+17,0.0,1.0049491298466347e+19,0.0,-3.851732206980321e+20,0.0,1.4762778088631802e+22,0.0,-5.658223500045643e+23,0.0,2.168663173303578e+25,0.0,-8.3119727582433e+26,3.1857824665567554e+28
-19.000164472972333,0.0,361.00625,0.0,-6859.178125770969,0.0,130325.51253906252,0.0,-2476206.173266606,0.0,47048324.56105494,0.0,-893925904.8378277,0.0,16984739218.56934,0.0,-322712838683.361,0.0,6131597012523.648,0.0,-116501351719935.11,0.0,2213544844002365.2,0.0,-4.2057716104344824e+16,0.0,7.991035233401289e+17,0.0,-1.5183098374394137e+19,0.0,2.8848136632280744e+20,0.0,-5.481193407521123e+21,1.0414357625107301e+23
-28.220014506551905,0.0,796.36921875,0.0,-22473.550905696407,0.0,634203.9325724853,0.0,-17897244.177307803,0.0,505060490.3109278,0.0,-14252814363.2606,0.0,402214628090.4055,0.0,-11350502639458.623,0.0,320311349142178.0,0.0,-9039190919405476.0,0.0,2.5508609887311478e+17,0.0,-7.198533410619033e+18,0.0,2.0314271727356766e+20,0.0,-5.732690428360451e+21,0.0,1.6177660704990322e+23,0.0,-4.565338197769016e+24,1.2883391016835716e+26
-0.0,18.800498663599324,0.0,353.45874999999995,-0.0,6645.200757012487,0.0,124933.08795156248,-0.0,2348804.353072687,0.0,44158693.10099933,-0.0,830205450.6316307,0.0,15608276465.112846,-0.0,293443380823.4429,0.0,5516881889013.205,-0.0,103720130581628.06,0.0,1949990176388246.0,-0.0,3.666078770521902e+16,0.0,6.892410902584689e+17,-0.0,1.2958076196302084e+19,0.0,2.4361829421139555e+20,-0.0,0.0
-0.0,18.92518163717326,0.0,358.16249999999997,-0.0,6778.290368124067,0.0,128280.37640624997,-0.0,2427729.423973236,0.0,45945220.3146035,-0.0,869521639.813814,0.0,16455854970.929174,-0.0,311430044319.8151,0.0,5893870156025.42,-0.0,111542563248695.77,0.0,2110963269757454.2,-0.0,3.995036330956099e+16,0.0,7.56067882104504e+17,-0.0,1.4308721998860638e+19,0.0,2.7079516282425442e+20,-0.0,0.0
-0.0,9.494184075000863,0.0,90.13953124999999,-0.0,855.8013021217926,0.0,8125.135093969725,-0.0,77141.528216398,0.0,732395.8687133557,-0.0,6953501.193334765,0.0,66017820.29525842,-0.0,626785338.1135112,0.0,5950815375.56133,-0.0,56498136571.92466,0.0,536403708508.3909,-0.0,5092715547091.7705,0.0,48351178845707.99,-0.0,459054992204439.44,0.0,4358352596537034.0,-0.0,0.0
-0.0,28.70710114675461,0.0,824.0976562499999,-0.0,23657.45477277216,0.0,679136.9470367429,-0.0,19496053.031081907,0.0,559675166.3257601,-0.0,16066651609.040304,0.0,461226992830.38776,-0.0,13240489934795.404,0.0,380096083790758.0,-0.0,1.0911456722866606e+16,0.0,3.1323629180176723e+17,-0.0,8.992105911587674e+18,0.0,2.581372939262774e+20,-0.0,7.41037340649117e+21,0.0,2.1273033891536256e+23,-0.0,0.0
-0.0,48.56656192793557,0.0,2358.7109375000005,-0.0,114554.48081619274,0.0,5563517.286682131,-0.0,270200906.84078777,0.0,13122729075.067469,-0.0,637325834287.7848,0.0,30952724599210.902,-0.0,1503267416085911.0,0.0,7.300853005758408e+16,-0.0,3.545773296309202e+18,0.0,1.7220601837762108e+20,-0.0,8.363454255899945e+21,0.0,4.0618421905062096e+23,-0.0,1.9726971028672127e+25,0.0,9.580711601145957e+26,-0.0,0.0
-0.0,19.725839652597806,0.0,389.10874999999993,-0.0,7675.496809922764,0.0,151405.61932656245,-0.0,2986602.969338034,0.0,58913251.27913454,-0.0,1162113348.1454105,0.0,22923661563.65994,-0.0,452188472255.1754,0.0,8919797296458.762,-0.0,175950491203620.94,0.0,3470771176278447.5,-0.0,6.846387569412693e+16,0.0,1.3505074339377362e+18,-0.0,2.6639893091497107e+19,0.0,5.2549425948521995e+20,-0.0,0.0
-0.0,29.701467766761965,0.0,882.1771875,-0.0,26201.957299103975,0.0,778236.5901454102,-0.0,23114768.99711864,0.0,686542566.3040681,-0.0,20391321903.59032,0.0,605652190241.1552,-0.0,17988759006316.453,0.0,534292545790157.1,-0.0,1.5869272826807544e+16,0.0,4.713406953473758e+17,-0.0,1.3999510470023254e+19,0.0,4.158060089758423e+20,-0.0,1.2350048772821917e+22,0.0,3.668145755439083e+23,-0.0,0.0
-10.044844759875584,0.0,100.89890624999998,0.0,-1013.5138497224901,0.0,10180.589282446284,0.0,-102262.4389062261,0.0,1027210.3235793023,0.0,-10318168.236095658,0.0,103644398.13786016,0.0,-1041091889.5255435,0.0,10457606411.049625,0.0,-105045032958.87315,0.0,1055161048867.895,0.0,-10598928932545.5,0.0,106464595748373.38,0.0,-1069420336715320.8,0.0,1.0742161265359272e+16,0.0,-1.0790334229608256e+17,1.0838723224358664e+18
-0.0,30.07560784921894,0.0,904.5421875,-0.0,27204.65611432467,0.0,818196.568967285,-0.0,24607759.151836485,0.0,740093314.2986625,-0.0,22258756292.675316,0.0,669445625469.8372,-0.0,20133984108005.918,0.0,605541810474792.2,-0.0,1.8212038028145908e+16,0.0,5.4773811386957894e+17,-0.0,1.6473556716812286e+19,0.0,4.95452231696713e+20,-0.0,1.4901027028530702e+22,0.0,4.481574454607015e+23,-0.0,0.0
-40.377623753757476,0.0,1630.3525,0.0,-65829.75983099788,0.0,2658049.27425625,0.0,-107325713.51486698,0.0,4333557279.406862,0.0,-174978745343.24716,0.0,7065225944374.177,0.0,-285277034917226.3,0.0,1.15188087814753e+16,0.0,-4.651021270698872e+17,0.0,1.8779718693900206e+19,0.0,-7.582804156237083e+20,0.0,3.0617561321896935e+22,0.0,-1.2362643713131518e+24,0.0,4.991741764505798e+25,0.0,-2.0155467084313255e+27,8.138298665116438e+28
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,10.050046641682814,0.0,101.0034375,-0.0,1015.0892578452949,0.0,10201.694386816405,-0.0,102527.50441169864,0.0,1030406.2013929117,-0.0,10355630.383877978,0.0,104074568.36200137,-0.0,1045954266.2511202,0.0,10511889160.890882,-0.0,105644976359.15338,0.0,1061736939868.9697,-0.0,10670505766880.727,0.0,107239080647496.73,-0.0,1077757762318527.0,0.0,1.0831515779736896e+16,-0.0,0.0
-30.001968685404627,0.0,900.1181249999998,0.0,-27005.315799415122,0.0,810212.6389535153,0.0,-24307974.222402412,0.0,729287081.4261401,0.0,-21880048179.617188,0.0,656444520320.0194,0.0,-19694627942346.684,0.0,590877610796980.1,0.0,-1.7727491576037702e+16,0.0,5.318596471350575e+17,0.0,-1.5956836478376348e+19,0.0,4.7873650834236945e+20,0.0,-1.436303773184772e+22,0.0,4.309194082581804e+23,0.0,-1.292843059249502e+25,3.8787836978746274e+26
-0.0,19.97517208937135,0.0,399.0075000000001,-0.0,7970.243477449841,0.0,159206.9850562501,-0.0,3180186.924328568,0.0,63524781.089831725,-0.0,1268918434.2090316,0.0,25346864090.70104,-0.0,506307972137.6603,0.0,10113588873670.398,-0.0,202020678192717.53,0.0,4035397812511042.5,-0.0,8.060776575398077e+16,0.0,1.6101539926755003e+18,-0.0,3.216310309408149e+19,0.0,6.424635192324699e+20,-0.0,0.0
-0.0,20.138070289876335,0.0,405.54187499999995,-0.0,8166.830784238242,0.0,164464.21237851557,-0.0,3311991.8690476962,0.0,66697125.05838141,-0.0,1343151392.558357,0.0,27048477153.285477,-0.0,544704134146.9771,0.0,10969290140638.055,-0.0,220900335882216.6,0.0,4448506491053369.5,-0.0,8.958433640180389e+16,0.0,1.804055663331454e+18,-0.0,3.6330199755018297e+19,0.0,7.316201163118064e+20,-0.0,0.0
-0.0,10.112538627861948,0.0,102.26343750000001,-0.0,1034.142961936696,0.0,10457.810649316409,-0.0,105755.01415407822,0.0,1069451.665723203,-0.0,10814871.280257195,0.0,109365803.57695568,-0.0,1105965913.2391267,0.0,11184123018.729284,-0.0,113099876045.65987,0.0,1143726865318.1335,-0.0,11565982105253.086,0.0,116961440808531.89,-0.0,1182777088146667.5,0.0,1.1960878992033252e+16,-0.0,0.0
-0.0,51.70944969248851,0.0,2673.8671875000005,-0.0,138264.200816427,0.0,7149565.736389162,-0.0,369700109.76895493,0.0,19116989227.405254,-0.0,988528992726.3569,0.0,51116290218949.9,-0.0,2643195237543432.0,0.0,1.3667817116317733e+17,-0.0,7.067553015823652e+18,0.0,3.654592771207286e+20,-0.0,1.8897698104927534e+22,0.0,9.771895694605858e+23,-0.0,5.052993488204667e+25,0.0,2.6128751257479124e+27,-0.0,0.0
-20.975163884937825,0.0,439.95750000000004,0.0,-9228.180664907533,0.0,193562.60180625002,0.0,-4060007.294881056,0.0,85159318.38417324,0.0,-1786230659.4376323,0.0,37466480818.0049,0.0,-785865575349.5321,0.0,16483659234487.39,0.0,-345747453866841.8,0.0,7252109507656987.0,0.0,-1.5211418543462106e+17,0.0,3.190619968714999e+18,0.0,-6.692377673835229e+19,0.0,1.4037371848859291e+21,0.0,-2.9443617504363633e+22,6.175847025194513e+23
-41.37780201992368,0.0,1712.1225,0.0,-70843.86583885677,0.0,2931363.45500625,0.0,-121293376.68968806,0.0,5018853326.993938,0.0,-207669119331.39044,0.0,8592891705346.179,0.0,-355554971762458.56,0.0,1.4712083228786564e+16,0.0,-6.087536671413699e+17,0.0,2.518888871787812e+19,0.0,-1.0422608504702501e+21,0.0,4.3126463123875286e+22,0.0,-1.7844782529592507e+24,0.0,7.383778785980716e+25,0.0,-3.0552453676522246e+27,1.2641933794500269e+29
-20.42516829796024,0.0,417.18750000000006,0.0,-8521.124899305289,0.0,174045.41015625003,0.0,-3554906.7939289254,0.0,72609569.54956056,0.0,-1483062678.0922236,0.0,30291804796.457302,0.0,-618715211016.5996,0.0,12637362313522.031,0.0,-258120252095987.7,0.0,5272149590172473.0,0.0,-1.0768454267129486e+17,0.0,2.1994749071500787e+18,0.0,-4.492464514568083e+19,0.0,9.175934378266735e+20,0.0,-1.8742000396713723e+22,3.828085123433154e+23
-10.187599692763747,0.0,103.7871875,0.0,-1057.3423194878135,0.0,10771.780289160157,0.0,-109738.5855643666,0.0,1117972.7805798694,0.0,-11389459.155953709,0.0,116031250.59793925,0.0,-1182079932.9425592,0.0,12042557161.667809,0.0,-122684751640.29683,0.0,1249863138117.4846,0.0,-12733105321882.42,0.0,129719779865137.77,0.0,-1321533189499458.5,0.0,1.3463251115321778e+16,0.0,-1.3715821292605333e+17,1.3973129678654856e+18
-0.0,30.694500219909106,0.0,942.1523437500001,-0.0,28918.895322422257,0.0,887651.0388336184,-0.0,27246005.006681047,0.0,836302506.669216,-0.0,25669887474.868786,0.0,787924366742.402,-0.0,24184944648246.4,0.0,742344788824088.6,-0.0,2.278590228380937e+16,0.0,6.994018826612141e+17,-0.0,2.1467791241149477e+19,0.0,6.589431229724255e+20,-0.0,2.0225929832984706e+22,0.0,6.208248077064151e+23,-0.0,0.0
-30.73154171612612,0.0,944.4276562499999,0.0,-29023.717915910092,0.0,891943.5978898681,0.0,-27410801.886984102,0.0,842376201.6623205,0.0,-25887519382.057472,0.0,795563381816.7227,0.0,-24448889256122.984,0.0,751352060087491.2,0.0,-2.3090207178076036e+16,0.0,7.095976651270385e+17,0.0,-2.180703024751728e+19,0.0,6.701636597564013e+20,0.0,-2.05951624664356e+22,0.0,6.329210944876605e+23,0.0,-1.945064101826374e+25,5.97748185858166e+26
-40.45213220585536,0.0,1636.3750000000002,0.0,-66194.85783835656,0.0,2677723.1406250005,0.0,-108319610.49524073,0.0,4381759204.240235,0.0,-177251502624.14957,0.0,7170201217838.616,0.0,-290049927606592.8,0.0,1.1733138017840666e+16,0.0,-4.7463045028723834e+17,0.0,1.919981372394402e+19,0.0,-7.766734030887796e+20,0.0,3.1418095182518904e+22,0.0,-1.2709289399794019e+24,0.0,5.141178550429438e+25,0.0,-2.079716344158794e+27,8.412896050458972e+28
-30.056782200528385,0.0,903.41015625,0.0,-27153.602304151565,0.0,816149.9104156493,0.0,-24530840.100343924,0.0,737318118.0920253,0.0,-22161410087.99547,0.0,666100676271.4724,0.0,-20020842950316.312,0.0,601762116028641.5,0.0,-1.808703285800197e+16,0.0,5.4363800726676563e+17,0.0,-1.6340009180346444e+19,0.0,4.911280970883074e+20,0.0,-1.4761730246743213e+22,0.0,4.436901109293129e+23,0.0,-1.3335897028730636e+25,4.008341524412304e+26
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-19.91273148013602,0.0,396.5168750000001,0.0,-7895.734059217661,0.0,157225.6321597657,0.0,-3130791.7949920525,0.0,62342616.333889805,0.0,-1241411778.8258896,0.0,24719899408.037945,0.0,-492240719128.233,0.0,9801857263589.559,0.0,-195181751696479.72,0.0,3886601811354583.5,0.0,-7.73928582397141e+16,0.0,1.5411032046076593e+18,0.0,-3.068757429652944e+19,0.0,6.110734267435148e+20,0.0,-1.2168141061390179e+22,2.4230092556787994e+23
-0.0,19.937762537456404,0.0,397.51437500000003,-0.0,7925.547213975397,0.0,158017.67833164064,-0.0,3150518.9472964215,0.0,62814298.640953176,-0.0,1252376570.260195,0.0,24969586665.321854,-0.0,497837689591.62506,0.0,9925769637273.752,-0.0,197897638029458.84,0.0,3945636113754852.5,-0.0,7.866715589525658e+16,0.0,1.5684470737366892e+18,-0.0,3.1271325308730483e+19,0.0,6.234802582370189e+20,-0.0,0.0
-0.0,10.000046874890138,0.0,100.00093750000002,-0.0,1000.0140625329593,0.0,10000.18750087891,-0.0,100002.34376647958,0.0,1000028.1252636734,-0.0,10000328.12884524,0.0,100003750.05273479,-0.0,1000042188.1921451,0.0,10000468758.789156,-0.0,100005156358.76596,0.0,1000056251318.3772,-0.0,10000609390710.684,0.0,100006562684573.34,-0.0,1000070314642372.5,0.0,1.0000750024609854e+16,-0.0,0.0
-30.151026101942207,0.0,909.0843750000003,0.0,-27409.826719492827,0.0,826434.4008691412,0.0,-24917845.192148447,0.0,751298600.7926229,0.0,-22652423722.851032,0.0,682993818939.9363,0.0,-20592964462323.21,0.0,620899009019875.4,0.0,-1.872074222762831e+16,0.0,5.6444958755295296e+17,0.0,-1.70187342475396e+19,0.0,5.1313230051958424e+20,0.0,-1.5471465386715636e+22,0.0,4.664805567101585e+23,0.0,-1.4064867441416523e+25,4.240701853465067e+26
-0.0,9.993818401892241,0.0,99.87640624999999,-0.0,998.1466666961152,0.0,9975.296525415039,-0.0,99691.30198002454,0.0,996296.7682365656,-0.0,9956808.97614836,0.0,99506540.76995732,-0.0,994450298.25544,0.0,9938355690.472445,-0.0,99322121983.99399,0.0,992607250398.6251,-0.0,9919936604885.44,0.0,99138044987508.55,-0.0,990767618323783.8,0.0,9901551656003178.0,-0.0,0.0
-0.0,10.006318316443865,0.0,100.12640624999999,-0.0,1001.8966928190744,0.0,10025.297228540037,-0.0,100316.31528573409,0.0,1003796.9830817987,-0.0,10044312.137802495,0.0,100506584.52057254,-0.0,1005700877.6114185,0.0,10063363112.506807,-0.0,100697214637.70241,0.0,1007608383244.1208,-0.0,10082450221058.035,0.0,100888206321606.52,-0.0,1009519506829059.1,0.0,1.0101573531990992e+16,-0.0,0.0
-0.0,10.025046757995696,0.0,100.50156250000002,-0.0,1007.532863314127,0.0,10100.564064941409,-0.0,101258.62703316871,0.0,1015122.4706579633,-0.0,10176650.233438196,0.0,102021394.42998573,-0.0,1022769249.4765286,0.0,10253309548.642365,-0.0,102789907649.34346,0.0,1030473630434.7277,-0.0,10330546327989.72,0.0,103564209973737.7,-0.0,1038236047441604.6,0.0,1.0408364921438724e+16,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,20.188440380574225,0.0,407.57312499999995,-0.0,8228.265734786824,0.0,166115.8522222656,-0.0,3353619.978857487,0.0,67704357.00226696,-0.0,1366845374.8453796,0.0,27594476359.529575,-0.0,557089440817.5277,0.0,11246766962592.09,-0.0,227054684298502.28,0.0,4583879957090416.0,-0.0,9.2541387225429e+16,0.0,1.8682662787362063e+18,-0.0,3.771738238330317e+19,0.0,7.614551255566365e+20,-0.0,0.0
-0.0,20.175170383419317,0.0,407.03749999999997,-0.0,8212.050914941039,0.0,165679.52640624996,-0.0,3342612.674290313,0.0,67437780.22958396,-0.0,1360568706.4114432,0.0,27449705470.19928,-0.0,553802484835.9478,0.0,11173059490326.238,-0.0,225418378921412.06,0.0,4547854202293666.0,-0.0,9.175373341022426e+16,0.0,1.851147204866108e+18,-0.0,3.734721026296415e+19,0.0,7.534863304006883e+20,-0.0,0.0
-19.96310659692023,0.0,398.52562500000005,0.0,-7955.809533479258,0.0,158822.67378164065,0.0,-3170593.96671078,0.0,63294905.33299945,0.0,-1263562942.2046428,0.0,25224641707.14944,0.0,-503562211268.9442,0.0,10052666101742.799,0.0,-200682444972338.03,0.0,4006245041113362.5,0.0,-7.997709680912914e+16,0.0,1.5965913089128538e+18,0.0,-3.1872922491543695e+19,0.0,6.362825492540631e+20,0.0,-1.2702176356519008e+22,2.535749006180688e+23
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-48.39316519406434,0.0,2341.8984375,0.0,-113331.87795365867,0.0,5484488.291564941,0.0,-265411747.89861393,0.0,12844114560.502981,0.0,-621567357697.9078,0.0,30079611820312.934,0.0,-1455647623793734.0,0.0,7.044339592259739e+16,0.0,-3.4089788957131336e+18,0.0,1.649712788433247e+20,0.0,-7.983482349341064e+21,0.0,3.86345980155559e+23,0.0,-1.8696504839730666e+25,0.0,9.047830472607095e+26,0.0,-4.3785315470876435e+28,2.1189100046563444e+30
-0.0,28.80097654594372,0.0,829.4962500000001,-0.0,23890.302041198272,0.0,688064.0287640628,-0.0,19816915.954541318,0.0,570746531.6196824,-0.0,16438057470.857197,0.0,473432107679.0331,-0.0,13635307029360.533,0.0,392710157949354.25,-0.0,1.1310436048453204e+16,0.0,3.257516033558971e+17,-0.0,9.381964288056754e+18,0.0,2.7020973341520413e+20,-0.0,7.782304194576998e+21,0.0,2.2413796058141155e+23,-0.0,0.0
-0.0,19.42649608138328,0.0,377.38874999999996,-0.0,7331.341073033134,0.0,142422.26862656247,-0.0,2766765.643375633,0.0,53748561.929142624,-0.0,1044146227.6964757,0.0,20284102600.73672,-0.0,394049039687.5883,0.0,7654992125363.779,-0.0,148709674526399.34,0.0,2888907909450880.0,-0.0,5.612135818242468e+16,0.0,1.0902413448127805e+18,-0.0,2.117956921276752e+19,0.0,4.114448183172142e+20,-0.0,0.0
-0.0,39.125982415780946,0.0,1530.8424999999997,-0.0,59895.716736330134,0.0,2343478.7598062493,-0.0,91690908.74793546,0.0,3587496883.358698,-0.0,140364339974.96136,0.0,5491892697663.037,-0.0,214875697118119.75,0.0,8407222747022226.0,-0.0,3.289408493655452e+17,0.0,1.287013388810837e+19,-0.0,5.035566321948746e+20,0.0,1.9702147936606537e+22,-0.0,7.708658937207822e+23,0.0,3.0160885402644587e+25,-0.0,0.0
-39.17598116193135,0.0,1534.7574999999997,0.0,-60125.630908132836,0.0,2355480.5838062493,0.0,-92278262.97848867,0.0,3615091492.101019,0.0,-141624756193.2078,0.0,5548288780688.229,0.0,-217359656753197.1,0.0,8515277818327113.0,0.0,-3.335943633993948e+17,0.0,1.3068886496261171e+19,0.0,-5.1198645118494664e+20,0.0,2.005757156678555e+22,0.0,-7.857750458544805e+23,0.0,3.0783508393910873e+25,0.0,-1.2059741449380078e+27,4.724522038386766e+28
